,loan_installments_bucket_label_enc,loan_tenure_bucket_label_enc,Age_bucket_label_enc,monthly_expenses_bucket_label_enc,annual_income_bucket_label_enc,house_area_bucket_label_enc,sex_label_enc,social_class_label_enc,social_class_label_enc,secondary_business_label_enc,type_of_house_label_enc,loan_purpose_label_enc,social_class_label_enc,social_class_label_enc,city_trgt_label_enc,primary_busn_label_enc
4265,0,0,1,1,1,2,0,3,3,0,3,3,3,3,14,27
37670,0,0,1,1,3,2,0,3,3,0,1,2,3,3,14,6
23366,1,0,1,0,1,1,0,1,1,0,1,3,1,1,11,27
15974,1,0,1,1,1,1,0,0,0,0,2,3,0,0,11,25
20830,0,0,1,1,4,1,0,3,3,0,3,2,3,3,1,6
38133,0,0,1,0,4,2,0,3,3,3,2,14,3,3,11,29
19840,0,0,1,1,4,1,0,1,1,0,2,1,1,1,13,20
35951,0,0,1,1,3,2,1,4,4,0,1,28,4,4,11,20
6493,0,0,1,1,1,1,0,1,1,4,3,3,1,1,11,25
19888,0,0,0,0,2,1,0,1,1,1,2,14,1,1,11,20
831,0,0,0,1,0,1,0,2,2,0,3,1,2,2,14,30
26453,0,0,1,0,2,2,0,0,0,0,3,6,0,0,11,20
31056,0,0,1,1,4,2,1,1,1,2,1,3,1,1,17,27
32010,0,0,1,1,4,1,0,3,3,0,3,21,3,3,14,20
13878,0,0,1,1,3,3,0,3,3,0,3,17,3,3,5,15
38800,0,0,1,1,3,2,0,3,3,0,3,4,3,3,14,20
10236,0,0,1,0,0,0,0,4,4,0,2,21,4,4,11,20
25400,1,0,1,1,1,1,0,1,1,0,2,28,1,1,11,20
20975,0,0,1,1,3,2,0,3,3,0,3,14,3,3,14,29
20239,0,0,1,0,2,1,0,3,3,0,3,28,3,3,11,20
24785,0,0,1,0,3,1,0,1,1,2,3,21,1,1,1,13
19766,0,0,1,1,4,1,1,1,1,0,2,21,1,1,13,20
27637,0,0,1,0,3,2,0,2,2,0,2,14,2,2,11,20
4650,0,0,1,1,3,1,0,1,1,0,3,17,1,1,11,20
19108,0,0,1,1,3,1,0,0,0,0,3,3,0,0,11,25
21901,0,0,1,1,3,1,0,3,3,0,1,5,3,3,13,20
10895,0,0,1,1,0,1,0,4,4,0,2,14,4,4,10,29
18886,0,0,1,1,2,1,0,2,2,0,3,1,2,2,14,30
30738,0,0,1,0,3,3,0,3,3,0,3,3,3,3,11,32
16087,0,0,1,1,2,2,0,2,2,0,1,21,2,2,11,13
15614,1,0,1,1,1,1,0,1,1,4,2,7,1,1,18,20
16166,0,0,1,1,2,2,0,3,3,0,3,1,3,3,14,14
3501,0,0,1,1,2,2,0,3,3,1,3,17,3,3,11,20
10974,0,0,1,1,0,0,0,4,4,0,2,14,4,4,11,29
39856,0,0,1,0,2,3,0,1,1,0,2,6,1,1,11,20
22562,0,0,1,1,4,2,0,0,0,1,1,1,0,0,14,20
29,0,0,1,1,3,1,0,4,4,4,1,3,4,4,11,27
17423,1,0,1,1,2,2,0,0,0,0,2,17,0,0,18,15
9074,1,0,1,1,0,0,0,4,4,0,2,21,4,4,11,13
38041,0,0,1,1,4,3,0,0,0,0,2,21,0,0,11,13
25394,0,0,1,1,5,1,0,4,4,0,2,13,4,4,13,26
10938,0,0,1,1,0,0,0,4,4,0,2,12,4,4,11,20
24533,0,0,1,0,3,1,0,1,1,0,3,2,1,1,11,20
9755,0,0,1,1,0,0,0,4,4,0,1,5,4,4,11,20
36375,0,0,1,1,4,2,0,2,2,0,3,3,2,2,11,20
30271,0,0,1,1,5,1,0,4,4,0,1,13,4,4,13,0
838,0,0,1,1,0,2,0,1,1,0,3,3,1,1,14,27
13923,0,0,1,1,1,1,0,0,0,4,2,3,0,0,11,23
5591,0,0,1,1,1,1,0,0,0,4,3,21,0,0,11,13
38738,0,0,1,1,4,2,0,1,1,0,1,3,1,1,3,27
38502,0,0,1,1,5,1,0,0,0,0,1,13,0,0,11,9
29750,0,0,1,0,2,2,0,1,1,0,2,14,1,1,14,29
6492,0,0,1,1,2,1,0,3,3,0,3,1,3,3,11,14
11248,0,0,0,0,0,0,0,4,4,0,2,14,4,4,11,20
4548,0,0,1,1,3,2,1,0,0,0,2,12,0,0,11,20
21415,1,0,1,1,5,1,0,2,2,0,2,21,2,2,11,13
8961,1,0,1,1,0,0,0,4,4,0,0,5,4,4,11,20
15049,1,0,0,1,2,1,0,2,2,0,2,17,2,2,18,15
7631,1,0,1,1,0,0,0,4,4,0,2,17,4,4,14,2
36669,0,0,1,1,5,1,0,3,3,0,1,12,3,3,3,20
23667,1,0,0,1,4,2,0,1,1,0,2,17,1,1,18,15
28636,1,0,1,1,4,2,0,1,1,0,2,3,1,1,18,25
29787,0,0,1,1,3,2,0,1,1,0,2,14,1,1,14,29
21832,1,0,0,1,2,2,0,1,1,0,1,17,1,1,18,15
206,0,0,1,1,0,1,0,3,3,0,2,28,3,3,3,12
19920,1,0,1,1,2,1,0,1,1,0,2,17,1,1,18,15
25866,0,0,1,0,1,3,0,3,3,0,3,17,3,3,11,20
13833,1,0,1,1,1,1,0,1,1,0,2,31,1,1,6,20
28649,0,0,1,1,4,2,0,0,0,2,2,14,0,0,17,20
4981,1,0,1,1,1,1,0,1,1,0,2,17,1,1,8,10
23150,0,0,1,0,3,2,1,1,1,0,3,1,1,1,11,20
30310,0,0,1,1,4,1,0,3,3,0,2,13,3,3,14,26
21596,0,0,1,1,1,1,0,1,1,0,2,13,1,1,6,26
8841,1,0,1,1,0,0,0,4,4,0,2,3,4,4,11,27
13492,0,0,1,1,3,1,0,1,1,0,2,27,1,1,11,20
18228,0,0,1,1,4,1,0,3,3,1,2,14,3,3,16,29
10565,1,1,1,0,0,0,0,4,4,0,0,17,4,4,11,19
13451,1,0,1,2,4,1,0,3,3,2,3,21,3,3,9,13
19369,1,0,1,1,1,1,0,1,1,0,3,17,1,1,8,10
4757,0,0,0,1,1,1,0,1,1,0,1,19,1,1,11,20
6624,1,0,0,1,2,1,0,1,1,0,2,17,1,1,6,10
10115,0,0,1,1,0,0,0,4,4,0,2,17,4,4,11,20
13578,1,0,1,1,2,1,0,1,1,0,2,15,1,1,6,20
13214,1,0,1,2,4,1,0,3,3,2,3,21,3,3,9,13
28332,0,0,1,0,3,3,0,3,3,0,3,13,3,3,5,26
35433,0,0,1,0,3,1,0,3,3,0,3,1,3,3,1,14
13017,0,0,1,1,3,3,0,3,3,0,3,1,3,3,5,14
20217,0,0,1,1,1,2,0,3,3,0,3,3,3,3,14,27
17228,0,0,1,0,3,1,0,1,1,0,3,3,1,1,14,27
38933,0,0,1,1,3,1,0,2,2,0,3,16,2,2,14,20
7268,0,0,1,1,1,1,0,3,3,0,2,13,3,3,11,26
12882,0,0,0,1,4,2,0,3,3,0,3,3,3,3,11,27
27711,1,0,1,1,2,1,0,1,1,0,1,3,1,1,11,25
26063,0,0,1,1,2,1,0,3,3,0,3,1,3,3,14,14
35455,0,0,1,1,4,1,0,1,1,4,3,17,1,1,3,20
25831,0,0,1,2,5,1,0,3,3,0,1,13,3,3,13,26
16430,1,0,1,1,1,1,0,0,0,0,2,14,0,0,6,29
17958,1,0,1,1,2,2,0,2,2,0,1,17,2,2,18,15
8090,1,0,1,1,0,0,0,4,4,0,2,0,4,4,11,20
11773,0,0,1,1,0,0,0,4,4,0,2,21,4,4,11,22
14486,0,0,1,1,4,1,0,1,1,1,3,10,1,1,11,20
16821,1,0,1,1,2,1,0,0,0,0,2,17,0,0,18,15
12085,0,0,1,0,0,0,0,4,4,0,3,2,4,4,11,6
10576,1,1,1,1,0,0,1,4,4,0,0,17,4,4,11,19
36901,0,0,0,1,3,2,0,0,0,0,2,4,0,0,11,20
39146,0,0,1,1,4,1,0,3,3,0,3,14,3,3,14,29
27842,0,0,1,0,3,3,0,3,3,0,3,3,3,3,5,32
17410,1,0,1,1,2,1,0,1,1,0,2,17,1,1,18,15
23582,0,0,1,0,2,1,0,0,0,0,3,13,0,0,14,26
21075,0,0,1,1,2,1,0,2,2,4,3,0,2,2,2,20
37672,0,0,1,0,3,3,0,3,3,0,3,3,3,3,11,32
39876,0,0,1,1,3,2,0,3,3,0,3,3,3,3,11,20
13617,1,0,1,1,1,1,0,1,1,0,1,15,1,1,11,20
7456,0,0,1,1,2,2,0,0,0,0,2,3,0,0,11,27
2864,0,0,1,1,3,1,0,3,3,0,2,28,3,3,10,20
16464,0,0,1,1,4,2,0,0,0,0,1,3,0,0,11,27
17881,0,0,0,1,3,2,0,3,3,3,3,2,3,3,1,6
22624,0,0,0,1,4,2,0,3,3,2,2,33,3,3,14,20
5930,1,0,1,1,4,1,0,1,1,0,2,2,1,1,7,6
565,1,0,1,1,5,1,0,0,0,0,2,7,0,0,11,20
10774,0,0,1,1,0,0,0,4,4,0,3,14,4,4,11,4
395,0,0,1,1,2,1,0,1,1,0,2,1,1,1,10,20
35214,0,0,1,1,4,1,0,3,3,0,3,2,3,3,14,3
36063,0,0,1,0,4,3,0,3,3,0,3,3,3,3,5,32
25393,0,0,1,1,5,1,0,3,3,0,1,13,3,3,13,26
3722,1,0,1,1,4,1,0,1,1,0,1,1,1,1,9,30
7053,1,0,1,1,4,1,0,3,3,0,3,28,3,3,9,20
29862,0,0,1,1,4,1,0,3,3,0,1,3,3,3,13,27
7974,1,0,1,1,0,0,0,4,4,0,2,2,4,4,11,6
4728,1,0,1,1,3,2,1,0,0,0,3,26,0,0,11,20
10474,1,0,1,1,0,0,0,4,4,0,2,3,4,4,11,20
3860,1,0,1,1,4,1,0,0,0,0,2,2,0,0,11,6
9973,0,0,0,1,0,0,0,4,4,0,3,1,4,4,14,14
10203,0,0,1,0,0,0,0,4,4,0,3,14,4,4,11,29
20643,0,0,1,0,3,3,0,3,3,0,3,17,3,3,5,10
30217,0,0,1,1,5,2,0,3,3,0,3,13,3,3,14,9
25326,1,0,1,1,1,2,0,1,1,0,2,17,1,1,11,20
6363,0,0,1,1,2,2,0,3,3,0,3,21,3,3,14,13
27028,1,0,1,1,4,2,0,1,1,0,2,27,1,1,18,20
25793,1,0,1,0,3,1,1,1,1,0,3,31,1,1,11,20
10333,0,0,1,1,0,0,0,4,4,0,3,1,4,4,11,20
31472,0,0,1,1,3,1,0,1,1,4,2,14,1,1,16,20
1349,0,0,1,0,0,1,0,3,3,0,3,27,3,3,14,20
15096,0,0,0,1,4,1,0,3,3,1,3,21,3,3,1,13
32478,0,0,0,1,5,1,0,3,3,0,3,13,3,3,13,9
14117,0,0,1,1,1,1,0,1,1,0,3,3,1,1,14,27
875,0,0,1,1,5,1,0,3,3,0,3,1,3,3,11,30
39097,0,0,1,1,3,2,0,1,1,0,2,1,1,1,11,14
15770,1,0,1,1,4,1,0,3,3,0,2,7,3,3,7,20
12313,0,0,1,1,0,0,0,4,4,0,2,14,4,4,11,29
39012,0,0,1,1,4,2,1,3,3,0,1,10,3,3,14,20
17333,1,0,1,1,2,1,0,1,1,0,2,0,1,1,11,20
7995,0,0,1,1,0,0,0,4,4,0,3,7,4,4,11,20
30638,0,0,1,0,2,2,0,3,3,0,2,14,3,3,14,29
39730,0,0,1,2,5,2,0,3,3,0,2,12,3,3,3,20
12874,0,0,1,1,3,1,0,2,2,0,3,1,2,2,14,20
39544,1,1,1,0,4,3,0,3,3,0,3,3,3,3,5,32
30133,0,0,1,1,3,2,0,1,1,0,2,2,1,1,11,20
27463,0,0,1,1,3,1,0,1,1,0,3,21,1,1,1,13
17965,1,0,1,1,2,1,0,1,1,0,2,17,1,1,18,15
20778,1,0,1,1,4,1,0,1,1,0,2,7,1,1,7,20
22693,1,0,1,1,2,2,0,1,1,0,2,17,1,1,18,15
1731,1,0,1,1,3,1,0,1,1,0,2,7,1,1,8,20
1276,0,0,1,1,2,1,0,1,1,2,2,26,1,1,10,20
18933,0,0,1,1,3,2,0,3,3,0,3,12,3,3,14,20
34510,0,0,1,1,4,1,0,2,2,0,3,3,2,2,11,25
25044,0,0,1,1,2,1,0,3,3,2,3,14,3,3,1,4
8760,0,0,1,1,0,0,0,4,4,0,3,21,4,4,11,13
10186,1,1,0,0,0,0,1,4,4,0,0,17,4,4,11,19
9917,0,0,1,1,0,0,0,4,4,0,2,2,4,4,10,20
30098,0,0,1,0,3,2,1,0,0,1,3,14,0,0,11,29
2061,0,0,1,1,2,2,0,1,1,2,3,2,1,1,11,18
152,0,0,1,0,2,2,1,1,1,0,3,31,1,1,11,20
13977,1,0,1,1,1,1,0,0,0,0,2,12,0,0,6,20
24225,0,0,1,0,3,3,0,3,3,0,2,17,3,3,5,10
26947,0,0,1,0,3,2,0,0,0,0,3,2,0,0,11,18
17784,0,0,1,1,2,2,0,3,3,0,3,3,3,3,14,27
13882,0,0,1,1,3,3,0,3,3,0,3,17,3,3,5,15
25865,0,0,1,1,3,1,0,2,2,0,3,7,2,2,14,20
37850,0,0,1,0,3,3,0,3,3,0,3,12,3,3,11,20
5818,1,0,1,1,3,1,1,0,0,0,2,28,0,0,14,20
26492,0,0,0,0,3,2,0,2,2,0,2,3,2,2,11,27
27044,1,0,1,1,4,2,0,1,1,0,2,27,1,1,18,20
35415,0,0,1,0,3,1,0,3,3,0,3,14,3,3,1,29
28168,0,0,0,1,3,2,0,3,3,0,3,2,3,3,1,6
19573,1,0,1,1,2,2,0,1,1,0,2,17,1,1,18,15
36954,0,0,1,0,4,3,1,3,3,0,3,14,3,3,5,20
8345,1,0,1,1,0,0,0,4,4,0,3,10,4,4,11,20
7434,1,0,1,1,1,1,0,1,1,0,2,7,1,1,8,20
9538,0,0,0,1,0,0,0,4,4,0,3,12,4,4,14,20
11090,0,0,1,1,0,0,0,4,4,0,3,3,4,4,14,25
24139,0,0,1,1,1,1,0,1,1,0,3,3,1,1,14,27
926,0,0,1,1,3,1,0,3,3,2,2,14,3,3,10,20
15387,1,0,1,1,1,1,0,0,0,0,1,3,0,0,11,25
32383,0,0,1,0,4,3,0,3,3,0,3,3,3,3,5,32
39150,0,0,0,1,4,1,0,3,3,0,3,2,3,3,14,3
7944,1,0,1,1,0,0,0,4,4,0,2,2,4,4,11,6
33394,0,0,1,1,3,1,0,1,1,0,1,4,1,1,3,20
8041,0,0,1,1,0,0,0,4,4,0,3,21,4,4,11,13
3835,1,0,1,1,5,1,0,2,2,0,2,21,2,2,11,13
30055,0,0,1,0,3,2,1,3,3,0,3,14,3,3,11,4
13853,0,0,1,0,3,2,0,1,1,3,3,17,1,1,5,15
4053,0,0,1,0,2,1,1,3,3,0,3,28,3,3,11,12
28135,0,0,1,0,3,1,0,3,3,0,3,2,3,3,1,6
34173,0,0,1,1,5,2,0,3,3,0,3,3,3,3,14,27
22169,1,0,1,1,2,1,0,2,2,0,2,17,2,2,18,15
1016,1,0,1,0,0,2,0,0,0,0,3,2,0,0,11,6
17791,1,0,1,1,4,1,0,1,1,0,2,21,1,1,8,22
1059,0,0,1,1,5,1,0,4,4,0,1,3,4,4,11,20
36026,0,0,1,1,4,2,0,3,3,0,2,29,3,3,3,20
7436,0,0,0,1,2,2,0,2,2,0,1,3,2,2,11,27
29406,1,0,1,1,4,2,0,2,2,0,2,28,2,2,18,20
7202,1,0,1,1,1,1,0,1,1,0,1,17,1,1,6,10
31588,0,0,1,1,3,2,0,0,0,0,1,3,0,0,3,27
14558,0,0,1,1,3,1,0,3,3,0,1,13,3,3,11,9
10841,1,0,1,1,0,0,0,4,4,0,3,31,4,4,11,20
6894,0,0,0,1,1,1,0,0,0,4,3,21,0,0,11,13
16712,1,0,0,1,2,1,0,1,1,0,2,17,1,1,18,15
9009,0,0,1,1,0,0,0,4,4,0,3,28,4,4,10,20
12355,0,0,1,1,0,0,0,4,4,0,3,28,4,4,11,20
7790,0,0,1,1,0,0,0,4,4,0,0,13,4,4,11,26
38842,0,0,0,1,4,1,0,3,3,0,3,2,3,3,3,18
2068,0,0,1,1,1,1,0,3,3,0,3,2,3,3,11,18
11132,1,0,1,1,0,0,0,4,4,0,2,1,4,4,11,24
16636,0,0,1,1,3,3,0,3,3,0,3,3,3,3,5,27
13002,0,0,1,1,2,1,0,0,0,0,1,3,0,0,11,20
3847,1,0,1,1,5,1,0,0,0,0,2,21,0,0,11,13
25010,1,0,1,1,4,2,0,1,1,0,2,7,1,1,18,20
28259,0,0,1,1,5,1,0,4,4,0,2,1,4,4,13,20
37768,0,0,1,0,4,3,0,3,3,0,3,3,3,3,11,32
21798,0,0,1,1,2,1,0,3,3,0,3,12,3,3,14,20
27686,0,0,1,1,1,1,0,3,3,4,1,3,3,3,2,27
19922,1,0,1,1,2,2,0,1,1,0,2,17,1,1,18,15
30594,0,0,1,1,3,2,1,1,1,1,3,14,1,1,11,29
24885,0,0,1,0,1,1,0,1,1,4,3,21,1,1,11,13
38875,0,0,1,1,5,2,0,3,3,0,3,12,3,3,14,20
35223,0,0,1,1,4,1,0,3,3,0,3,2,3,3,14,3
24964,0,0,1,1,3,2,1,4,4,0,1,1,4,4,11,20
1527,1,0,1,1,2,1,0,4,4,0,2,1,4,4,11,24
9712,1,0,1,1,0,0,0,4,4,0,2,12,4,4,7,20
39441,0,0,1,1,4,1,0,1,1,0,2,14,1,1,11,20
2684,1,0,1,1,1,1,0,0,0,0,2,21,0,0,6,22
135,1,0,1,1,0,1,0,3,3,0,3,14,3,3,11,20
28485,0,0,1,1,5,2,0,1,1,4,1,3,1,1,16,20
16715,1,0,0,1,4,1,0,3,3,0,3,7,3,3,7,20
24494,0,0,1,1,3,1,0,1,1,0,3,2,1,1,1,6
196,1,0,0,1,3,3,0,0,0,0,3,17,0,0,8,10
39338,0,0,1,1,4,1,0,1,1,0,2,14,1,1,11,20
3347,0,0,1,1,2,1,0,3,3,0,2,12,3,3,11,20
19716,1,0,1,1,2,2,0,3,3,0,2,3,3,3,18,27
4044,0,0,1,1,1,1,0,0,0,4,1,3,0,0,11,27
38638,0,0,1,0,4,3,0,3,3,0,3,3,3,3,11,32
11408,0,0,0,1,0,0,0,4,4,0,3,21,4,4,10,22
22808,1,0,0,1,1,2,0,1,1,0,2,31,1,1,11,20
31704,0,0,1,1,4,1,0,1,1,1,2,14,1,1,11,29
16120,1,0,1,1,2,2,0,1,1,0,2,17,1,1,18,15
5610,0,0,1,1,2,1,0,2,2,0,3,3,2,2,14,25
35636,0,0,1,1,4,1,0,1,1,0,2,3,1,1,3,27
25443,0,0,1,1,5,1,0,3,3,0,1,13,3,3,13,26
28891,1,0,0,1,4,2,0,2,2,0,2,3,2,2,18,20
37747,0,0,1,1,4,1,0,3,3,0,3,13,3,3,14,9
36228,0,0,1,1,5,2,0,3,3,0,1,29,3,3,3,20
30971,0,0,1,0,4,3,0,3,3,0,3,3,3,3,11,32
39600,0,0,1,1,4,1,0,1,1,4,2,14,1,1,11,20
31030,0,0,1,0,3,3,0,3,3,0,3,3,3,3,5,32
19011,0,0,1,0,2,1,0,1,1,4,2,3,1,1,16,27
13026,0,0,1,1,4,1,0,0,0,0,1,3,0,0,11,27
14653,1,0,1,1,1,1,0,1,1,0,1,3,1,1,6,25
6463,0,0,1,1,2,1,0,3,3,0,3,12,3,3,14,20
25750,1,0,1,1,1,1,0,0,0,0,2,3,0,0,6,25
26000,0,0,0,0,2,3,0,3,3,0,3,3,3,3,5,20
3324,0,0,1,0,2,1,0,3,3,0,2,3,3,3,11,27
1452,0,0,1,1,4,1,0,3,3,0,1,3,3,3,11,27
12825,0,0,0,1,0,0,0,4,4,0,1,3,4,4,11,23
27319,0,0,1,1,2,1,0,3,3,0,3,3,3,3,14,27
7609,1,0,1,1,0,0,0,4,4,0,2,3,4,4,14,20
24465,0,0,1,1,3,1,0,3,3,0,3,2,3,3,1,6
17052,0,0,1,1,3,2,1,0,0,0,2,31,0,0,11,20
22965,1,0,1,1,4,2,0,1,1,0,2,17,1,1,18,15
22338,1,0,1,1,2,2,0,1,1,0,2,17,1,1,18,15
30776,0,0,1,0,3,3,0,3,3,0,3,3,3,3,5,32
14253,1,0,1,2,4,1,0,3,3,2,3,28,3,3,9,12
15823,1,0,1,0,3,2,0,3,3,0,3,3,3,3,12,27
16506,1,0,1,1,2,2,0,1,1,0,2,7,1,1,18,20
35039,0,0,1,1,3,1,0,1,1,0,3,21,1,1,1,13
6437,1,0,1,1,4,1,0,0,0,0,2,14,0,0,11,20
19539,0,0,0,1,2,1,0,1,1,0,3,17,1,1,14,2
18952,1,0,0,1,2,2,0,1,1,0,2,3,1,1,18,25
39339,0,0,1,1,4,1,0,1,1,0,3,14,1,1,11,20
21885,0,0,1,0,3,3,0,3,3,0,3,3,3,3,5,32
38599,0,0,1,1,4,1,0,1,1,4,2,14,1,1,11,20
31600,0,0,1,1,3,2,0,0,0,0,2,3,0,0,3,27
25601,1,0,1,1,3,1,0,3,3,2,1,1,3,3,9,20
27683,0,0,1,1,1,1,0,1,1,4,1,3,1,1,2,27
33009,0,0,1,0,3,1,0,1,1,0,3,2,1,1,1,6
2787,0,0,0,1,2,1,0,0,0,0,2,3,0,0,11,25
20471,1,0,1,1,2,1,0,2,2,0,2,17,2,2,18,15
12222,0,0,1,1,0,0,0,4,4,0,3,3,4,4,11,27
17010,0,0,0,1,3,1,1,2,2,0,2,1,2,2,11,30
19540,0,0,1,1,2,1,0,1,1,0,3,17,1,1,14,2
5467,1,0,1,1,1,1,0,1,1,0,2,17,1,1,8,10
26188,0,0,1,0,3,1,0,3,3,0,3,2,3,3,1,6
18935,0,0,1,1,2,2,0,3,3,0,3,12,3,3,14,20
18657,0,0,1,1,3,3,0,3,3,0,3,3,3,3,11,32
3990,0,0,0,1,2,2,0,3,3,0,3,28,3,3,14,12
3044,1,0,1,1,5,1,0,1,1,0,2,21,1,1,11,22
14857,0,0,0,1,3,2,0,3,3,0,3,3,3,3,5,32
39716,0,0,0,1,3,1,0,3,3,0,3,3,3,3,11,27
30946,0,0,1,0,2,2,0,3,3,0,3,2,3,3,14,6
17009,0,0,1,1,4,1,0,3,3,0,2,13,3,3,13,26
24048,1,0,1,1,1,1,0,1,1,0,2,31,1,1,8,20
18142,0,0,1,1,3,2,0,1,1,3,1,17,1,1,14,20
30080,0,0,1,1,4,2,1,1,1,1,3,14,1,1,11,29
16403,0,0,1,0,2,1,0,1,1,4,2,14,1,1,16,20
19003,0,0,1,1,3,1,0,0,0,0,2,14,0,0,16,29
1951,0,0,1,0,2,1,0,0,0,0,3,28,0,0,11,20
19455,1,0,1,1,1,1,0,0,0,0,2,17,0,0,11,20
829,0,0,0,1,0,1,0,2,2,0,3,3,2,2,14,27
787,0,0,1,1,2,1,0,0,0,0,3,2,0,0,11,18
22845,0,0,1,1,3,2,0,1,1,2,1,12,1,1,11,20
24403,1,0,1,1,4,2,0,1,1,0,1,3,1,1,18,25
20798,1,0,1,1,1,1,0,1,1,0,2,31,1,1,8,20
25337,0,0,1,1,4,2,1,0,0,2,2,5,0,0,17,20
19098,0,0,1,1,1,1,0,1,1,4,2,12,1,1,11,20
29517,0,0,0,1,3,1,0,3,3,0,3,3,3,3,14,27
11073,0,0,1,0,0,0,0,4,4,0,3,2,4,4,14,18
6454,0,0,1,1,1,1,0,2,2,4,3,3,2,2,11,20
36528,0,0,1,0,4,1,1,2,2,0,3,2,2,2,11,3
788,0,0,1,1,2,2,1,0,0,0,2,12,0,0,11,20
11760,0,0,0,1,0,0,0,4,4,0,2,28,4,4,11,12
17711,0,0,1,1,2,2,0,3,3,0,3,3,3,3,14,25
34074,0,0,1,1,4,1,0,3,3,0,2,21,3,3,11,13
12371,0,0,1,1,0,0,0,4,4,0,3,28,4,4,11,20
26793,0,0,1,1,3,1,0,3,3,0,3,16,3,3,14,20
16547,0,0,1,1,1,1,0,0,0,4,1,3,0,0,11,25
6951,0,0,1,1,2,2,0,0,0,0,2,3,0,0,11,27
35957,0,0,1,1,3,2,1,1,1,0,2,14,1,1,11,4
7220,0,0,1,1,2,1,0,1,1,0,3,1,1,1,14,30
14287,1,0,1,1,4,1,0,3,3,2,3,28,3,3,9,12
29410,1,0,1,1,4,2,0,1,1,0,2,17,1,1,18,15
37698,0,0,1,1,4,1,0,2,2,0,3,13,2,2,14,9
20907,0,0,1,1,3,2,0,3,3,0,3,3,3,3,14,27
27793,0,0,1,1,3,3,0,3,3,0,3,1,3,3,5,14
12784,0,0,1,1,0,0,0,4,4,0,1,33,4,4,11,20
33547,0,0,1,1,4,2,1,2,2,2,2,1,2,2,17,30
36235,0,0,0,1,3,1,0,3,3,0,3,1,3,3,1,14
35199,0,0,1,0,4,3,0,3,3,0,3,28,3,3,11,20
10482,0,0,1,0,0,0,0,4,4,0,3,3,4,4,14,27
3824,0,0,1,1,1,2,0,3,3,0,3,1,3,3,11,20
36216,0,0,1,0,4,3,0,3,3,0,3,12,3,3,5,20
26790,1,0,1,1,2,2,0,1,1,0,1,1,1,1,11,14
9326,0,0,1,1,0,0,0,4,4,0,3,3,4,4,14,27
34152,0,0,1,1,4,1,0,3,3,0,1,2,3,3,3,18
15010,1,0,1,1,1,1,0,1,1,0,2,1,1,1,11,24
21656,0,0,1,1,3,2,1,4,4,0,1,3,4,4,11,20
27633,0,0,1,0,3,2,0,2,2,0,2,2,2,2,11,18
9464,0,0,1,1,0,0,0,4,4,0,2,14,4,4,10,29
39209,0,0,1,1,0,1,0,1,1,0,3,14,1,1,11,20
12902,0,0,1,1,2,1,0,2,2,0,3,3,2,2,14,20
22144,0,0,1,1,3,1,0,3,3,0,3,21,3,3,1,13
17366,1,0,1,1,1,2,0,0,0,0,2,3,0,0,11,25
33019,0,0,1,1,5,2,0,2,2,0,3,1,2,2,14,30
31282,0,0,1,1,3,2,0,1,1,1,2,14,1,1,11,29
3189,1,0,1,0,2,2,1,3,3,0,3,31,3,3,14,20
8087,1,0,1,1,0,0,0,4,4,0,2,12,4,4,11,21
1760,1,0,1,1,3,1,0,1,1,0,2,4,1,1,11,20
34992,0,0,1,1,3,1,0,1,1,0,3,14,1,1,1,29
22814,1,0,0,1,1,1,0,1,1,0,2,3,1,1,11,27
5128,0,0,1,1,1,1,0,0,0,0,3,17,0,0,11,20
31660,0,0,0,1,3,2,0,1,1,1,2,14,1,1,11,29
11824,0,0,1,1,0,0,0,4,4,0,2,14,4,4,11,29
10374,0,0,1,1,0,0,0,4,4,0,2,28,4,4,3,20
575,0,0,1,1,5,1,0,3,3,0,1,33,3,3,11,20
18990,1,1,1,1,1,3,1,0,0,0,2,32,0,0,11,28
38139,0,0,1,1,4,1,0,0,0,0,2,1,0,0,2,24
37583,1,1,1,1,4,2,0,3,3,4,2,12,3,3,11,20
9084,1,0,1,1,0,0,0,4,4,0,0,7,4,4,8,20
28034,1,0,1,1,4,2,0,2,2,0,2,17,2,2,18,15
31706,0,0,1,1,4,2,0,1,1,1,2,14,1,1,11,29
9565,1,0,1,1,0,0,0,4,4,0,2,1,4,4,11,24
30733,0,0,1,0,3,3,0,3,3,0,3,3,3,3,11,32
24069,0,0,1,1,2,3,0,3,3,0,3,13,3,3,14,26
18289,0,0,1,1,2,2,0,2,2,0,3,3,2,2,14,25
14621,1,0,0,1,1,1,0,1,1,0,1,17,1,1,6,10
25833,0,0,1,0,2,1,0,3,3,0,2,28,3,3,16,12
5723,0,0,1,1,3,3,0,0,0,0,2,3,0,0,14,25
6384,1,0,1,1,3,1,0,3,3,0,2,7,3,3,7,20
30303,0,0,1,1,5,1,0,2,2,0,2,13,2,2,14,26
31197,0,0,1,1,4,2,0,1,1,2,2,21,1,1,17,20
10101,1,1,1,1,0,0,1,4,4,0,1,17,4,4,14,19
1373,0,0,1,1,2,1,0,3,3,2,2,16,3,3,11,20
11703,1,0,1,1,0,0,0,4,4,0,1,31,4,4,11,20
21685,0,0,1,1,3,3,0,1,1,2,2,21,1,1,14,20
12194,0,0,1,1,0,0,0,4,4,0,0,9,4,4,11,20
37293,0,0,0,1,3,1,0,3,3,0,3,21,3,3,14,13
